probesets,p_val,t_stat,p_adj
202759_s_at,4.119473877226727e-34,16.620361655515858,1.0753038429525648e-31
213800_at,4.159494581615046e-34,17.411020177349172,1.079401006193963e-31
202686_s_at,4.19114109697457e-34,17.06109423602836,1.081290035920038e-31
226777_at,4.415176893285845e-34,17.402583757669724,1.1325056337546782e-31
200600_at,5.083996545507785e-34,16.559926762718142,1.2955850122384695e-31
226722_at,5.1093493440390345e-34,17.00860295466831,1.2955850122384695e-31
200795_at,5.82413123890869e-34,16.956012773950714,1.4684421802646198e-31
211959_at,7.309822124846166e-34,17.215730707877142,1.8326178349720262e-31
212263_at,7.418613814874213e-34,16.622157299588338,1.8494437530058608e-31
204464_s_at,7.755993686893918e-34,16.52418389160647,1.9227498315973053e-31
218502_s_at,8.947586167089574e-34,16.620565934694667,2.2058285342477767e-31
201438_at,1.0806349584615799e-33,16.66337728509117,2.649346755896829e-31
217767_at,1.0922557041218377e-33,16.454487544892412,2.663123454417942e-31
212609_s_at,1.1818422448426231e-33,18.263885995849098,2.8658059898847758e-31
226621_at,1.1942551485617768e-33,17.12761982572516,2.8801669683385242e-31
209283_at,1.2061593128998054e-33,18.74284090816504,2.893152405942101e-31
227376_at,1.3438054563041792e-33,17.932706792865865,3.2059874797579544e-31
213001_at,1.465237914391057e-33,17.006090298358373,3.47700173535311e-31
203104_at,1.493639695870668e-33,16.963406379540945,3.5255458246947286e-31
213069_at,1.5060193588076017e-33,17.048998917390758,3.5359581506395412e-31
209264_s_at,1.6544820219185253e-33,16.478612393561615,3.8640863011912928e-31
204069_at,1.852393427275214e-33,17.845848716481136,4.303662740070032e-31
225946_at,2.008576657376048e-33,19.172834116902347,4.642218185992819e-31
221541_at,2.21577072694256e-33,16.626894879102682,5.094550570366637e-31
225185_at,2.310560641654282e-33,17.682139868607777,5.285109715124163e-31
221942_s_at,2.538395426858584e-33,16.888113116734292,5.776476772658957e-31
230722_at,2.569541014523408e-33,19.65093952529501,5.817519516299807e-31
228080_at,2.6149516861950784e-33,19.410298361061045,5.89027822715262e-31
221019_s_at,2.8743656704902593e-33,19.70580859838164,6.441918011515417e-31
225790_at,2.9826408417242224e-33,19.699875808852564,6.650989314146351e-31
225681_at,3.096176235832316e-33,16.494421022017885,6.869641023252952e-31
232458_at,3.621056315080394e-33,16.921363426695724,7.994247461775746e-31
212233_at,4.1032585400912464e-33,17.22959542813455,9.013965233492527e-31
201666_at,5.3557225685438215e-33,16.12503931599758,1.1707398471878428e-30
1557938_s_at,6.102233753826959e-33,17.068509697690594,1.3273854060101536e-30
204359_at,6.550536661404172e-33,17.781379215028604,1.417951533413708e-30
207233_s_at,6.888404991188066e-33,17.53351244462325,1.4838493761357788e-30
204163_at,7.088720567226252e-33,16.79229103677881,1.5196230684573183e-30
210495_x_at,7.159268476763085e-33,17.01149304129369,1.5273679743094323e-30
202948_at,7.216624374570024e-33,16.67583928973943,1.532237830725095e-30
213122_at,7.715860395490083e-33,18.932587882421792,1.6304347859517733e-30
216442_x_at,8.068033686897448e-33,16.992990909034628,1.6967724874695465e-30
226103_at,9.604231739829624e-33,18.141696557382826,2.0103197332780167e-30
223378_at,9.892963318961038e-33,17.77884694902278,2.0610340247835497e-30
226517_at,1.1553757926869341e-32,16.335257401044846,2.3957850841347056e-30
209539_at,1.2147253626685892e-32,16.009751898894002,2.5071366496938904e-30
227013_at,1.2903783942961036e-32,16.141102159186474,2.6509509836522962e-30
222453_at,1.3683859462036146e-32,15.974726276455511,2.798254671096101e-30
201185_at,1.444723364609941e-32,16.40269467079281,2.9408073075489055e-30
204894_s_at,1.4603049174265644e-32,16.768470448858746,2.9589511740093055e-30
228333_at,1.5077135143240393e-32,18.045685869088317,3.0411266908240567e-30
201792_at,1.6332413845222382e-32,17.365039517357136,3.27941567593549e-30
209198_s_at,1.6667154764983545e-32,17.835129526394642,3.331554021153805e-30
227326_at,1.7762204321812645e-32,16.303939569223896,3.534519357759803e-30
203603_s_at,1.8111900464589703e-32,17.375184163492094,3.5880159960543216e-30
211958_at,1.8884610767054342e-32,16.56875492883822,3.724464901280162e-30
204589_at,1.9684551466308632e-32,17.285333803606303,3.865052970431175e-30
224733_at,2.2583529794119247e-32,17.657712121357246,4.3988114175343894e-30
244050_at,2.260121697347247e-32,15.96116509275833,4.3988114175343894e-30
225798_at,2.3894037450158642e-32,16.344769410270363,4.630121885811309e-30
212265_at,2.4088419744957598e-32,15.864473739177113,4.647494026880406e-30
212488_at,2.5054324081507504e-32,15.995145994461282,4.812924810029851e-30
210139_s_at,2.560781131705368e-32,15.998964777966691,4.898045806871797e-30
202465_at,2.6732878392106743e-32,16.430938920904257,5.091293899784278e-30
225566_at,3.4172669445453905e-32,16.807730834768805,6.480394045478706e-30
1555778_a_at,3.454079137680039e-32,16.01564087172405,6.52233028657667e-30
209946_at,4.009078877311429e-32,17.63059371216771,7.53825742291079e-30
212464_s_at,4.435930626851254e-32,16.57778417566996,8.305671796055882e-30
235318_at,4.569876989098217e-32,18.860449888963654,8.520516445009805e-30
201069_at,5.011159842270448e-32,15.740517561250178,9.265425750031298e-30
202403_s_at,4.990416710602161e-32,16.3329083286645,9.265425750031298e-30
226705_at,5.066868945159451e-32,17.084801187474547,9.329556408358948e-30
212157_at,5.108176541938784e-32,17.289086517122637,9.366749340848494e-30
218718_at,5.254405280722458e-32,15.707685605136097,9.59523598074317e-30
204688_at,5.460663463103863e-32,15.761332938563344,9.931022179312866e-30
203562_at,5.716648336702837e-32,16.481624417895155,1.0354133466987281e-29
209524_at,6.018810352994505e-32,15.995849191247592,1.0857102008704518e-29
218999_at,6.478829592198933e-32,16.25413146219275,1.1639597698535533e-29
226694_at,8.458834711059225e-32,15.622366792110967,1.51355157380344e-29
211161_s_at,9.009300797893594e-32,16.60906164365046,1.6055731843635672e-29
205100_at,1.0353240104010263e-31,17.859551752279273,1.8377001184618216e-29
212526_at,1.1600220724514982e-31,17.25622608295249,2.0508358352603678e-29
209721_s_at,1.2093235105952637e-31,17.12888608809646,2.1295131262962233e-29
37408_at,1.214895694679617e-31,17.19180690529485,2.1308694249568384e-29
215076_s_at,1.258158208505244e-31,16.86862073883997,2.198061830803945e-29
204570_at,1.4079426986908018e-31,16.542843021839936,2.450096362917817e-29
206584_at,1.5644888144228209e-31,15.511252142302405,2.7118824664067454e-29
201721_s_at,1.9129234985477734e-31,15.474144589159918,3.302956429885504e-29
1552309_a_at,2.6289806055146235e-31,17.37230141822547,4.52174474301207e-29
209651_at,2.7776516616989365e-31,15.744477806137706,4.7590074319648767e-29
209596_at,2.812203169951789e-31,15.55023091064925,4.7996736794850253e-29
201148_s_at,3.0895888725702787e-31,17.013118638268384,5.252892958632418e-29
238447_at,3.4165725214981964e-31,16.593159683138225,5.786656703873377e-29
226001_at,3.8296072793866867e-31,15.417858742609884,6.461552206189515e-29
218162_at,4.508487034448698e-31,15.999446245266004,7.559118280771873e-29
226311_at,4.514177677531372e-31,15.347016319214667,7.559118280771873e-29
206026_s_at,4.699298967408558e-31,15.402615662269278,7.839526002960706e-29
212489_at,4.73729470727356e-31,15.314176314468686,7.87331283278143e-29
225285_at,4.892724039550114e-31,15.967408551892389,8.101292136381952e-29
201430_s_at,5.323201442102804e-31,15.289812663934168,8.781303494175164e-29
211719_x_at,5.781327531567786e-31,16.391320645439816,9.501718859752611e-29
209263_x_at,5.8601385748453e-31,16.08900145970443,9.595706614714398e-29
212414_s_at,6.310196446293834e-31,15.379286335729487,1.0294667915598856e-28
202450_s_at,6.584452135932473e-31,15.419458926619445,1.0702749579926866e-28
229530_at,6.668247885588969e-31,16.061621664331987,1.0799397807409141e-28
200859_x_at,7.333680607983212e-31,16.87243136264533,1.1833893708336547e-28
203382_s_at,8.686658595674319e-31,16.55909759034409,1.3958287149325337e-28
215049_x_at,8.71311671067745e-31,15.939227245377877,1.3958287149325337e-28
221447_s_at,9.312468794495096e-31,15.95397874476977,1.4864777077543882e-28
226676_at,9.42101897405828e-31,15.501823809308306,1.4984147561786243e-28
201149_s_at,9.540885600695997e-31,16.77579617320109,1.5120599947531604e-28
213316_at,9.845101331443527e-31,17.74600231306068,1.5547201835687065e-28
212561_at,1.000171022562184e-30,15.179753781762225,1.5738506782339332e-28
218468_s_at,1.0691417555649547e-30,15.658108757670986,1.6764369400422214e-28
224823_at,1.0915383750955531e-30,16.1421857566138,1.7055287110868017e-28
213869_x_at,1.1281232518251574e-30,15.374198712593566,1.756507694727767e-28
223393_s_at,1.1379069030942536e-30,16.274559064577943,1.7655461127555073e-28
213249_at,1.235223757610028e-30,16.582593587075692,1.909862517210627e-28
220272_at,1.246975482274539e-30,17.677479436188133,1.9213380911782177e-28
203645_s_at,1.310304721679857e-30,15.595107385629863,2.0119298278388806e-28
229554_at,1.4691055278391481e-30,15.924969407111073,2.2479847516504205e-28
227623_at,1.5312967566080606e-30,17.729026858643643,2.335095999123116e-28
224927_at,1.60887033212838e-30,15.541253138882997,2.4449870201437276e-28
226225_at,1.819264605158661e-30,16.563085606658028,2.7552855581541155e-28
210809_s_at,1.9141446948612057e-30,15.710770179883923,2.889121456954626e-28
207173_x_at,1.9302677462578776e-30,15.062685582951204,2.9035807200065536e-28
203066_at,2.300357326353114e-30,15.025978083008201,3.448593120166197e-28
213891_s_at,2.5499342997217694e-30,15.017475919867426,3.8098765841802535e-28
202087_s_at,2.6320462871496274e-30,16.026439465731695,3.9193642279283462e-28
203185_at,2.647369393437861e-30,15.09344746693757,3.9289972185219087e-28
209473_at,2.749554381149556e-30,15.97812823618841,4.067049188783718e-28
213746_s_at,2.8328524753121992e-30,16.522020674797975,4.176339820331522e-28
227235_at,2.885044901197699e-30,16.0452458371033,4.239200910286354e-28
1555579_s_at,2.9630142453534437e-30,15.877255810858074,4.339397925331983e-28
202132_at,3.1105870952521217e-30,16.689797143622258,4.535864431861289e-28
226425_at,3.1176082292229702e-30,17.37192996099167,4.535864431861289e-28
218469_at,3.270777107961705e-30,15.324519485275934,4.7431612472483875e-28
221276_s_at,3.494600659842235e-30,16.911739372218456,5.051234667117237e-28
212386_at,3.615193690939441e-30,14.94697332524279,5.208578572579146e-28
202391_at,3.657451798910543e-30,15.050820464084696,5.252408529988846e-28
227131_at,3.7230176406546944e-30,15.384426336828298,5.329319606582325e-28
219315_s_at,3.744401588390605e-30,15.69309569212185,5.342695192438363e-28
204940_at,4.011879584967923e-30,17.889602896552756,5.7059986084279355e-28
224796_at,4.2616021459165483e-30,15.087791022512219,6.03937068385191e-28
226065_at,4.273492720517182e-30,18.34644652922996,6.03937068385191e-28
204122_at,4.4385067412895766e-30,15.026334716470616,6.252658306181745e-28
204082_at,4.877065823852429e-30,15.203508204920881,6.848727719413023e-28
204438_at,5.298146365747492e-30,15.120115984579371,7.3932466974856914e-28
214752_x_at,5.2815783837050525e-30,16.637014821871634,7.3932466974856914e-28
223502_s_at,5.524992303043574e-30,14.90617161660018,7.6856280077604565e-28
225688_s_at,5.737395128727467e-30,15.010062262030806,7.956153401165042e-28
226372_at,5.961905585178754e-30,16.29101244546445,8.24173085178527e-28
211555_s_at,6.0035326204625944e-30,16.385674296612287,8.27350186437974e-28
221747_at,6.469954040276419e-30,17.61540300950498,8.888675248831768e-28
213428_s_at,6.537476580159938e-30,14.849269351807285,8.953719853228309e-28
217904_s_at,6.820555361785334e-30,14.8737992678099,9.312681359360746e-28
203325_s_at,7.034000920171137e-30,14.887124073825943,9.574656160509025e-28
225793_at,7.558664505227934e-30,14.949148091880359,1.0257362000596011e-27
203501_at,7.764778401994779e-30,14.80842710197913,1.0504940292332875e-27
222651_s_at,8.249581975752874e-30,14.97480355396019,1.1126905780365769e-27
209955_s_at,8.353255366740282e-30,14.856327513215957,1.1232597178760606e-27
202052_s_at,8.772546906577902e-30,14.811222456924542,1.1760778519014937e-27
201787_at,8.97032342535453e-30,15.956005185866736,1.198970186747311e-27
221814_at,1.189428025696663e-29,15.093469709839994,1.5850110702789616e-27
209655_s_at,1.2001138059332369e-29,16.321201098943728,1.5944625789906405e-27
212120_at,1.2584929168972432e-29,14.722036145971737,1.667033527979557e-27
217757_at,1.2779190199583872e-29,14.736159663650017,1.687727872340876e-27
226084_at,1.2999305186378548e-29,15.6155534016511,1.7117037615594895e-27
225381_at,1.3457995051950158e-29,18.57003584245674,1.76685955748606e-27
227140_at,1.3694505869355156e-29,14.893253890215144,1.792606778621342e-27
205529_s_at,1.4709886848740535e-29,16.96069404953501,1.9181183228412198e-27
227705_at,1.4739793759748867e-29,16.873231837197302,1.9181183228412198e-27
209687_at,1.4858868647789555e-29,15.108177044920623,1.92795993054287e-27
202207_at,1.6008902156206264e-29,14.687287532286897,2.0711225457191052e-27
201866_s_at,1.6086286184736637e-29,15.20565725014053,2.0750841553711868e-27
219165_at,1.6948500295724517e-29,14.775046943346153,2.1769798578214054e-27
227761_at,1.6974310553379298e-29,16.340728770136998,2.1769798578214054e-27
228850_s_at,1.7137406477816695e-29,16.514044033505822,2.191563148279873e-27
227236_at,1.9599526400167472e-29,15.364382481315987,2.4992212184121597e-27
1554127_s_at,1.989726708487569e-29,17.68471858318412,2.5299175555626323e-27
215446_s_at,2.0627117808290727e-29,14.990708947370946,2.6152238649797172e-27
229218_at,2.1000666535209298e-29,14.768628865714165,2.6549987962960474e-27
213004_at,2.3447555976561598e-29,15.602570944220505,2.95592413767023e-27
219213_at,2.554315685338879e-29,16.290485216634423,3.2109846611023443e-27
213340_s_at,2.568870649870587e-29,15.683597232263622,3.2201591832770426e-27
212372_at,2.728614279486494e-29,14.622645764767363,3.410767849358118e-27
201108_s_at,3.7524151854574275e-29,15.228739109353482,4.664241564556676e-27
221565_s_at,3.7477482197103067e-29,14.743810165213729,4.664241564556676e-27
224396_s_at,3.966155878090135e-29,17.0241514068854,4.91614991872206e-27
202273_at,3.9936032765322813e-29,14.65726298661368,4.936382880114763e-27
202437_s_at,4.038193939973754e-29,18.338251393993268,4.938310087907157e-27
203305_at,4.039306363645635e-29,15.934449001046998,4.938310087907157e-27
213422_s_at,4.039676759234474e-29,15.748763683979226,4.938310087907157e-27
223392_s_at,4.0396175515078094e-29,15.616515590700926,4.938310087907157e-27
209101_at,4.089008997874796e-29,14.818162316415442,4.984883908810277e-27
36030_at,4.1472393571441604e-29,16.096083437211174,5.042020451322523e-27
205303_at,4.2630834303113216e-29,15.240335692268163,5.168697465029095e-27
214511_x_at,4.300075099176518e-29,16.36970439710557,5.189281303360927e-27
226695_at,4.3034490583364985e-29,14.500831627984338,5.189281303360927e-27
204463_s_at,4.704987605165058e-29,14.866113832178852,5.6580982379186844e-27
220617_s_at,5.083268324842569e-29,15.053436249004852,6.0964873490510546e-27
204030_s_at,5.487197706813033e-29,16.100665388449546,6.563191327219093e-27
202206_at,5.665846615604511e-29,14.482464500811293,6.758654396974467e-27
202404_s_at,5.726036397835143e-29,15.104004910656034,6.812141156941943e-27
203329_at,7.377640559686562e-29,15.030282209714139,8.75355079775645e-27
204604_at,7.649773580230836e-29,16.076667145819417,9.052232069939823e-27
212956_at,8.451007448003044e-29,14.509918429905108,9.973762114498273e-27
231841_s_at,8.528484255344327e-29,16.685434969845687,1.0038501029997467e-26
222379_at,8.615881514809949e-29,16.866773677406904,1.0114543444965384e-26
201744_s_at,9.062225177534455e-29,15.075842393410625,1.0610454940714814e-26
224791_at,9.443874791305389e-29,14.42591323933899,1.1028209049057281e-26
202760_s_at,1.0216686616340057e-28,14.347185642866759,1.186820598429555e-26
203088_at,1.019667324299206e-28,15.690460308433742,1.186820598429555e-26
209200_at,1.1060462636849532e-28,14.52502241536949,1.2814831057707519e-26
201109_s_at,1.3482718902736627e-28,14.539022383402997,1.558061591950359e-26
202436_s_at,1.3739623432156453e-28,17.87155608478494,1.5836254280569937e-26
203729_at,1.4428470540948047e-28,14.888545330210134,1.6544273391590945e-26
210511_s_at,1.4421211216604804e-28,14.924571250165904,1.6544273391590945e-26
204556_s_at,1.5340728516083212e-28,15.713844325087004,1.754496979126785e-26
238455_at,1.6986996771975997e-28,14.541072648192994,1.9377840147980332e-26
1554474_a_at,1.724876457017644e-28,15.580408279070669,1.962599814875845e-26
218217_at,1.7348875336324319e-28,14.307211537887174,1.9689420538347613e-26
204400_at,1.7963828625809898e-28,16.805210125744264,2.0335328960977403e-26
235821_at,1.8392778935934308e-28,15.825558032864809,2.0767927869773151e-26
218223_s_at,1.8445989955679136e-28,15.736169158258525,2.0775147316834053e-26
216598_s_at,1.8661186409346135e-28,14.568720589450752,2.0900355092168713e-26
227530_at,1.8668119148050109e-28,16.281944646762867,2.0900355092168713e-26
229942_at,1.8698458527528967e-28,16.647718947177328,2.0900355092168713e-26
208790_s_at,1.989593745278967e-28,15.48637663315014,2.2182970464008584e-26
212143_s_at,2.029430310547086e-28,14.403772976673807,2.2559843180325197e-26
235371_at,2.033563328930722e-28,14.399060523629945,2.2559843180325197e-26
223343_at,2.140915851220711e-28,14.221570759552327,2.369155633364565e-26
223499_at,2.2241715578207286e-28,15.279464314942253,2.4551644994600704e-26
219922_s_at,2.463305670283721e-28,14.883448417697357,2.712386826770226e-26
201300_s_at,2.5033385661595783e-28,14.229463237352963,2.7496447740923586e-26
204938_s_at,2.5370857413668434e-28,17.781093145479055,2.7798315993371276e-26
201743_at,2.55272678147723e-28,14.754683819655563,2.7900800721195094e-26
225241_at,2.8033463934387113e-28,16.448761484150566,3.056474108325376e-26
213010_at,2.9390923516454587e-28,14.419811361451124,3.1966231153006675e-26
202555_s_at,3.011431016343542e-28,15.536387158810529,3.2672922090524374e-26
217428_s_at,3.0268509815781907e-28,15.61999520481461,3.2760124953056637e-26
202808_at,3.041413926616944e-28,14.601496693811997,3.283765036341287e-26
225328_at,3.223358958968266e-28,14.272303457536498,3.471761014665457e-26
211071_s_at,3.537037942039662e-28,15.695073879180612,3.800388829976029e-26
203753_at,3.6037158138918912e-28,14.128630708443017,3.86267848409306e-26
205330_at,3.8550824337848154e-28,15.181431680031114,4.1221513975711124e-26
201387_s_at,3.8813401186344957e-28,15.39882536224905,4.1402516289520614e-26
209732_at,3.9704671570291876e-28,14.347338782308865,4.2251673883254244e-26
226932_at,3.9999960588167454e-28,14.194272626725098,4.246407299282131e-26
202310_s_at,4.08351952368137e-28,14.33928803931096,4.314432830080018e-26
209197_at,4.075379625658685e-28,16.198032888446576,4.314432830080018e-26
232113_at,4.159759692406728e-28,16.69772342219938,4.384544806426331e-26
218573_at,4.240120781145732e-28,14.095380115799724,4.448117249724394e-26
227554_at,4.231917293801479e-28,16.39425465402356,4.448117249724394e-26
209708_at,4.315242846114049e-28,15.712997194614296,4.516247672082805e-26
1554966_a_at,4.36046576630948e-28,14.626436093957787,4.552839255999604e-26
212385_at,4.419978668538561e-28,14.280996007984596,4.604144446394335e-26
203570_at,4.488463799652912e-28,14.331992321734955,4.664533515447259e-26
200782_at,4.821482619997417e-28,14.094530440422325,4.998908674354798e-26
226997_at,4.881415410602424e-28,14.515865891102646,5.049249623437822e-26
223730_at,4.899625184396364e-28,16.169138937040678,5.056299245525318e-26
206025_s_at,5.146576795692149e-28,14.45415406213211,5.29882471714244e-26
225303_at,5.597878840582242e-28,14.100217339882828,5.75013596182493e-26
204955_at,5.758452548660611e-28,15.046929093014851,5.901416439880246e-26
210095_s_at,6.2505199026315995e-28,14.130812553063441,6.39094056864694e-26
203240_at,6.503582924070518e-28,-15.514015778334084,6.634402120819063e-26
200907_s_at,6.7314358490288215e-28,15.566295590923968,6.851088665152613e-26
204959_at,7.101276357027239e-28,14.452875651412121,7.210964264143793e-26
212387_at,7.687358792766135e-28,14.020907384220944,7.788277315730531e-26
204436_at,8.219861888362008e-28,14.885487566513158,8.289917529456004e-26
244741_s_at,8.208959121283132e-28,16.328820362492934,8.289917529456004e-26
209156_s_at,8.573461636059319e-28,14.206792782220365,8.607406337107065e-26
227399_at,8.566458403037644e-28,16.428954297689188,8.607406337107065e-26
217897_at,8.697523585055797e-28,16.60296253459878,8.712248512118533e-26
209496_at,8.896491121848815e-28,14.589816752210794,8.881993237355979e-26
212509_s_at,8.907012936616136e-28,14.113488605179324,8.881993237355979e-26
226677_at,9.143083652406227e-28,14.887093677932672,9.096958230392968e-26
204472_at,9.23759439198955e-28,14.068847724683168,9.170430674374413e-26
200897_s_at,9.604081867867577e-28,15.075395486205291,9.51297171621928e-26
209747_at,9.839902904283403e-28,15.510273830478459,9.724848360302361e-26
201061_s_at,1.0445093859391953e-27,13.966479013063974,1.0300023111344843e-25
225163_at,1.1272042197341052e-27,14.121021411732007,1.1090839745166501e-25
211709_s_at,1.2262440847608918e-27,14.619490373449638,1.2038624172846144e-25
201560_at,1.3983889468573838e-27,13.88773683535833,1.3698346471698986e-25
207172_s_at,1.4556295816864714e-27,14.156266123607379,1.4227656979589685e-25
203504_s_at,1.5622324753175384e-27,13.877482890637717,1.5236058481805663e-25
214212_x_at,1.6282228728562133e-27,15.440463848955275,1.5844822364691768e-25
229225_at,1.6713360624560413e-27,15.046106066475817,1.622878288216342e-25
57715_at,1.7380140610642908e-27,14.090327497537626,1.683938296063928e-25
212119_at,1.8234294998039216e-27,13.845212011430057,1.762847147141591e-25
222288_at,1.8672922130164958e-27,13.924335996768018,1.8013280859262392e-25
225990_at,1.9388046534040207e-27,16.20080768168555,1.866257190776647e-25
218651_s_at,1.9874021321008973e-27,13.999306845311018,1.9088954461466952e-25
221773_at,2.0211699769999566e-27,13.820133573539778,1.9371364520382952e-25
215440_s_at,2.0592397642441925e-27,14.136220027471216,1.9693699253951733e-25
231411_at,2.1381210934486323e-27,15.085756424293134,2.040411258532969e-25
212117_at,2.2076760758693027e-27,13.854677906486996,2.1022666495000064e-25
219607_s_at,2.3046459431485696e-27,13.832410944495754,2.1899071461931e-25
230218_at,2.4755154661548566e-27,14.737913781576932,2.347243564329525e-25
208396_s_at,2.5907324276407503e-27,16.875823513312497,2.451252696728322e-25
205802_at,2.6708138443370267e-27,16.24293886243459,2.52164604983948e-25
208454_s_at,2.783398644548937e-27,13.917570149026364,2.622363372650936e-25
222146_s_at,2.9583606118931525e-27,13.759951066682827,2.7812977151008186e-25
209526_s_at,2.9764957694981304e-27,14.459532317235775,2.7924312848092925e-25
212845_at,2.993468377247724e-27,13.886301357181734,2.8024295198389823e-25
225045_at,3.0155713686177936e-27,15.298683923000207,2.8171785154192543e-25
204749_at,3.1824191883814206e-27,17.052370292754237,2.966803602613982e-25
213139_at,3.4817993254643216e-27,14.017343899918894,3.239095284433528e-25
207719_x_at,3.565100030470449e-27,13.7602643113297,3.3096509174084974e-25
218854_at,3.659132683306581e-27,13.727588245350539,3.3898541298899695e-25
209901_x_at,3.73062118499411e-27,13.826552908579213,3.448881564252367e-25
201348_at,3.76331655494773e-27,14.100055199112607,3.471874680370177e-25
200771_at,3.8065170089813705e-27,13.852675456928635,3.504443823102662e-25
224964_s_at,3.907574026229271e-27,13.726820474273291,3.5900330727520475e-25
225825_at,4.1662406399617484e-27,15.309765174817233,3.8159993745597173e-25
228532_at,4.1707260769835785e-27,15.23426306080074,3.8159993745597173e-25
212398_at,4.192091767394342e-27,14.187245858185118,3.827655806134237e-25
205407_at,4.4910701068615606e-27,15.299467340910969,4.092222504968825e-25
228843_at,4.607136441213491e-27,14.185058993017941,4.18937867989444e-25
200982_s_at,4.6661444638739396e-27,13.680145527791638,4.2343591121555435e-25
235570_at,5.132277148330266e-27,15.4044283463899,4.6478530297378685e-25
217966_s_at,5.356053249144882e-27,14.800101900602915,4.840628572928801e-25
209199_s_at,5.725885582054857e-27,13.673861785139815,5.164353103733419e-25
208981_at,5.8658564142818956e-27,13.95233979320223,5.279865687297345e-25
212012_at,5.921509049137211e-27,13.738046281619035,5.319169312863638e-25
219561_at,6.0732690782512606e-27,14.38881575659124,5.444471017119186e-25
206363_at,6.298945958610918e-27,13.722743866822748,5.635397720027409e-25
214247_s_at,6.498815619169326e-27,13.614194618099196,5.802513945686899e-25
202803_s_at,6.55950128550209e-27,13.886094078380147,5.844937139440869e-25
219243_at,6.820857315878636e-27,13.804692779283382,6.065642152146583e-25
213423_x_at,6.952559879007564e-27,14.19938317510245,6.170396892619213e-25
207691_x_at,7.093634119652463e-27,13.644146906268615,6.283034212766029e-25
203592_s_at,7.117049139890077e-27,14.872093929741766,6.29121624666578e-25
217525_at,7.639040520673632e-27,15.783471632837273,6.739213182999849e-25
204646_at,7.860208995248253e-27,13.595846096863614,6.920570915955183e-25
226436_at,7.901656562231919e-27,13.954090318578935,6.943287325723592e-25
204232_at,8.027151516748831e-27,13.999182060220006,7.039621512959079e-25
218224_at,8.117179242049828e-27,13.584163853720588,7.104533113727043e-25
218871_x_at,8.441920814360298e-27,13.750428328756527,7.374217246796028e-25
209081_s_at,8.469726287408075e-27,13.987952957552693,7.383970609110675e-25
201163_s_at,8.762139697609161e-27,13.657209880534444,7.623920570223658e-25
203381_s_at,9.272632558059486e-27,14.965478131741373,8.052310562894123e-25
216950_s_at,9.344094931395557e-27,14.780379156041281,8.098519776966364e-25
206481_s_at,9.387594789322397e-27,14.19876726673316,8.1203609897891105e-25
214438_at,9.833015343933741e-27,15.614846394500894,8.489106145662642e-25
204115_at,9.869222102171665e-27,13.667087389021289,8.50382001522073e-25
203085_s_at,9.963415091370531e-27,13.820417391618097,8.568343889138901e-25
204099_at,1.0350008628857516e-26,14.994448354707469,8.877339291092338e-25
211564_s_at,1.0362730710503282e-26,14.592518549280083,8.877339291092338e-25
204135_at,1.0387788248550107e-26,14.099569248001856,8.881659027541639e-25
215489_x_at,1.0517828532931713e-26,13.958105397509417,8.958323246618901e-25
238617_at,1.0513734906242299e-26,14.770670285223945,8.958323246618901e-25
223280_x_at,1.059382225703093e-26,13.553065196793696,9.005763652408957e-25
205786_s_at,1.2327791999983653e-26,15.047961431955594,1.0459766156773893e-24
218418_s_at,1.3248360509875454e-26,15.27738987864906,1.1219389267666475e-24
218775_s_at,1.337394562382177e-26,13.837741144246815,1.1304168324896972e-24
205079_s_at,1.356793929706169e-26,15.249525881986473,1.1446336621808222e-24
203887_s_at,1.461466953424176e-26,14.168462123303636,1.2305995456963532e-24
209447_at,1.4757604342208842e-26,13.515940408843068,1.240281614934692e-24
204527_at,1.6501045819692245e-26,14.872708238740863,1.3841850817558477e-24
203477_at,1.7957543338678158e-26,13.442415232588395,1.503520727648761e-24
209474_s_at,1.802888742336601e-26,13.557182319738697,1.5066513736569993e-24
227386_s_at,1.8233520370666055e-26,15.412824366112115,1.5208880948276434e-24
228372_at,1.8591241848957408e-26,14.27824886079904,1.5478168049671388e-24
202311_s_at,1.9631907326123987e-26,13.527907691649226,1.6313967932523443e-24
205003_at,1.9826975764987742e-26,13.445998322145133,1.6445271954604319e-24
226682_at,2.0020454138776112e-26,13.41833737058875,1.6574769634481157e-24
203167_at,2.126177397248229e-26,14.035099080175478,1.7569668901841742e-24
228423_at,2.211076911016015e-26,15.625190166924355,1.8237274707497335e-24
203935_at,2.284946882480178e-26,13.396260325029981,1.8811598870140614e-24
203919_at,2.332639450890817e-26,14.370443384005089,1.916868067282963e-24
203140_at,2.4508223467235903e-26,13.83360455663529,2.0102632465038693e-24
201110_s_at,2.86754837556027e-26,13.355932577157004,2.3477390989942247e-24
220088_at,2.9451540960843186e-26,13.702127902314245,2.4068363354280228e-24
213095_x_at,2.967711260016802e-26,13.55543888878343,2.4208122640302502e-24
205941_s_at,3.0045378853973276e-26,14.73249716668894,2.446355388339567e-24
216693_x_at,3.0804489926179716e-26,14.134915412558447,2.50357003749858e-24
212822_at,3.214021884601024e-26,14.524414276997168,2.6073532199117086e-24
205304_s_at,3.4500853297683535e-26,14.007378262035527,2.7937506662129685e-24
45297_at,3.482297596731381e-26,14.798134855009225,2.8146986494527327e-24
